      15.0000      1.51967      13.3648        2821
       1      66.8061  0.000762214
       2      49.6249  0.000727838
       3      33.5930  0.000769964
       4      17.9622  0.000744288
       5      7.24106   0.00122204
       6      2.45257   0.00159777
       7     0.357573   0.00257822
       8    -0.404394   0.00359617
       9    -0.695670   0.00428432
      10    -0.781528   0.00564900
      11    -0.813346   0.00546041
      12    -0.845869   0.00626544
      13    -0.867183   0.00601722
      14    -0.868668   0.00614156
      15    -0.875762   0.00655431
