      14      1.40382      11.1561        2828
       1      55.3792  0.000891989
       2      43.4705  0.000820045
       3      30.7075  0.000841053
       4      17.7503  0.000773367
       5      8.25010   0.00117710
       6      3.34017   0.00143775
       7     0.765492   0.00225428
       8    -0.306021   0.00328243
       9    -0.737606   0.00448548
      10    -0.877617   0.00723916
      11    -0.909070   0.00740883
      12    -0.927919   0.00856423
      13    -0.935961   0.00799412
      14    -0.947020   0.00883056
