      14      1.29031      18.8120        2828
       1      131.460  0.000633131
       2      51.9383  0.000817721
       3      16.6552   0.00122627
       4      4.07265   0.00161768
       5     0.795964   0.00290642
       6     0.338803   0.00281655
       7    0.0364361   0.00320107
       8    -0.133204   0.00319543
       9    -0.369955   0.00314909
      10    -0.495564   0.00387833
      11    -0.554755   0.00364094
      12    -0.650945   0.00423182
      13    -0.767598   0.00456198
      14    -0.843609   0.00557088
