      14     0.531825      7.48010        2828
       1      135.199   0.00151487
       2      61.7015   0.00182296
       3      20.6294   0.00268798
       4      4.05766   0.00393062
       5   0.00255799   0.00943816
       6    -0.489735    0.0110688
       7    -0.664978    0.0136641
       8    -0.723885    0.0137399
       9    -0.793743    0.0133547
      10    -0.870699    0.0185952
      11    -0.890380    0.0178174
      12    -0.881868    0.0176666
      13    -0.894280    0.0164244
      14    -0.891523    0.0162328
