      15.0000     0.993619      10.1403        2821
       1      86.3174   0.00102729
       2      56.7228   0.00104250
       3      30.9569   0.00122522
       4      12.1382   0.00136756
       5      3.29857   0.00258789
       6     0.582601   0.00360936
       7    -0.372288   0.00579898
       8    -0.677320   0.00747247
       9    -0.801738   0.00811828
      10    -0.847423    0.0103384
      11    -0.847688   0.00924500
      12    -0.821048   0.00889319
      13    -0.790255   0.00732331
      14    -0.787880   0.00739100
      15    -0.786554   0.00764786
