      14     0.893564      9.01247        2828
       1      82.6744   0.00115029
       2      54.4830   0.00115340
       3      29.9573   0.00133724
       4      11.8703   0.00146651
       5      3.22253   0.00273713
       6     0.575148   0.00374971
       7    -0.413942   0.00614899
       8    -0.736858   0.00838149
       9    -0.849854   0.00932992
      10    -0.893097    0.0121915
      11    -0.902213    0.0112544
      12    -0.894334    0.0111338
      13    -0.881527   0.00924777
      14    -0.873879   0.00899806
