      14  0.000346799   0.00564056        2821
       1      168.775      1.00000
       2      64.4555      1.00000
       3      16.3420      1.00000
       4      1.72924      1.00000
       5    -0.691260      1.00000
       6    -0.888308      1.00000
       7    -0.933013      1.00000
       8    -0.949587      1.00000
       9    -0.959979      1.00000
      10    -0.967099      1.00000
      11    -0.971897      1.00000
      12    -0.975798      1.00000
      13    -0.979015      1.00000
      14    -0.981704      1.00000
