      14  0.000348845   0.00510635        2821
       1      149.108      1.00000
       2      68.4098      1.00000
       3      22.4140      1.00000
       4      3.81163      1.00000
       5    -0.406971      1.00000
       6    -0.859924      1.00000
       7    -0.944551      1.00000
       8    -0.966140      1.00000
       9    -0.975795      1.00000
      10    -0.980802      1.00000
      11    -0.983660      1.00000
      12    -0.985862      1.00000
      13    -0.987652      1.00000
      14    -0.989146      1.00000
