      15.0000     0.856434      8.83740        2821
       1      86.4779   0.00119074
       2      56.6879   0.00120985
       3      32.6536   0.00138518
       4      14.2829   0.00147109
       5      4.40239   0.00267819
       6      1.06051   0.00366990
       7    -0.160483   0.00581759
       8    -0.566078   0.00747602
       9    -0.733504   0.00812391
      10    -0.810740    0.0107695
      11    -0.845117    0.0106365
      12    -0.870228    0.0121161
      13    -0.880219    0.0112431
      14    -0.895422    0.0122124
      15    -0.909963    0.0136615
