      15.0000      1.97802      18.9832        2821
       1      79.1071  0.000538759
       2      56.5687  0.000524376
       3      35.0110  0.000579784
       4      16.5054  0.000595139
       5      5.72894   0.00103902
       6      1.59121   0.00141694
       7    -0.120916   0.00246153
       8    -0.678371   0.00375977
       9    -0.872385   0.00508302
      10    -0.926698   0.00749258
      11    -0.935113   0.00711514
      12    -0.929759   0.00713050
      13    -0.931190   0.00642267
      14    -0.943632   0.00720226
      15    -0.957478   0.00860727
