      15.0000     0.853244      6.35166        2821
       1      49.5407   0.00157242
       2      40.3044   0.00143515
       3      30.5704   0.00143549
       4      19.9038   0.00126255
       5      10.6269   0.00183241
       6      4.97919   0.00216243
       7      1.62882   0.00329988
       8    0.0697925   0.00477911
       9    -0.603746   0.00668721
      10    -0.826992    0.0113061
      11    -0.874022    0.0118378
      12    -0.893094    0.0133990
      13    -0.893691    0.0119788
      14    -0.899211    0.0124863
      15    -0.902787    0.0131968
