      14    0.0975955      1.08335        2828
       1      85.2960    0.0103706
       2      46.1977    0.0114497
       3      20.4348    0.0147138
       4      5.67404    0.0186469
       5     0.909559    0.0372937
       6    -0.168696    0.0472984
       7    -0.480690    0.0599760
       8    -0.591334    0.0616626
       9    -0.768943    0.0691715
      10    -0.827348    0.0883883
      11    -0.677117    0.0568880
      12    -0.586133    0.0515711
      13    -0.485438    0.0407570
      14    -0.496505    0.0413449
