      14     0.684229      9.31097        2828
       1      130.339   0.00119904
       2      63.5334   0.00139666
       3      23.1028   0.00197915
       4      5.07569   0.00278743
       5     0.150768   0.00684723
       6    -0.570944   0.00938316
       7    -0.762066    0.0126008
       8    -0.805211    0.0127154
       9    -0.835428    0.0116232
      10    -0.876807    0.0148136
      11    -0.903141    0.0147314
      12    -0.905563    0.0153538
      13    -0.891741    0.0126118
      14    -0.909087    0.0137673
