      10  0.000155925   0.00278942
       1      256.138      2.52908
       2      155.505      2.66507
       3      75.6820      3.31868
       4      24.7538      4.08076
       5      4.77355      9.28808
       6     0.441516      15.6663
       7    -0.629056      31.1154
       8    -0.858607      46.3513
       9    -0.934740      57.8097
      10    -0.965003      87.7362
