      14      1.39074      12.1125        2828
       1      63.0023  0.000845061
       2      46.2444  0.000803091
       3      31.2940  0.000841220
       4      16.9889  0.000796992
       5      7.25097   0.00125805
       6      2.64487   0.00158365
       7     0.382684   0.00257123
       8    -0.479341   0.00382522
       9    -0.784379   0.00499426
      10    -0.877239   0.00729558
      11    -0.897691   0.00705556
      12    -0.912875   0.00788772
      13    -0.928574   0.00773152
      14    -0.934162   0.00820969
