      14     0.882956      6.58494        2828
       1      47.8789   0.00152311
       2      37.5308   0.00140069
       3      27.8585   0.00140165
       4      17.9904   0.00122178
       5      9.66715   0.00174275
       6      4.58456   0.00201519
       7      1.48914   0.00301846
       8    0.0676807   0.00420737
       9    -0.575122   0.00560393
      10    -0.802605   0.00906138
      11    -0.855953   0.00935602
      12    -0.870568    0.0101597
      13    -0.879838   0.00927398
      14    -0.892823   0.00984804
