      14     0.840523      7.62429        2828
       1      68.4428   0.00134235
       2      49.3029   0.00128777
       3      32.0750   0.00137536
       4      16.4503   0.00133890
       5      6.41748   0.00219543
       6      1.95673   0.00290931
       7   0.00430202   0.00499202
       8    -0.633923   0.00754808
       9    -0.843090   0.00968867
      10    -0.898796    0.0132956
      11    -0.914962    0.0128100
      12    -0.919088    0.0135831
      13    -0.926006    0.0126888
      14    -0.934098    0.0137180
