      15.0000      4.64622      33.5295        2821
       1      48.4138  0.000292037
       2      40.5487  0.000262778
       3      31.1980  0.000261036
       4      20.3193  0.000229588
       5      11.2313  0.000328088
       6      5.61364  0.000377585
       7      2.12511  0.000555801
       8     0.362613  0.000777649
       9    -0.498032   0.00109110
      10    -0.821670   0.00204506
      11    -0.912449   0.00260772
      12    -0.942535   0.00335618
      13    -0.953249   0.00331723
      14    -0.956471   0.00348920
      15    -0.956510   0.00362333
