      14     0.407709      3.27753        2828
       1      53.2749   0.00313026
       2      39.6250   0.00295419
       3      28.0329   0.00302636
       4      16.6194   0.00274697
       5      8.23111   0.00405714
       6      3.61501   0.00480076
       7      1.17173   0.00699849
       8    0.0269814   0.00929037
       9    -0.512715    0.0113337
      10    -0.731252    0.0168192
      11    -0.814519    0.0178571
      12    -0.858859    0.0210631
      13    -0.875146    0.0197066
      14    -0.863200    0.0189559
