      15.0000  0.000345248   0.00596840        2821
       1      183.570      1.00000
       2      63.2547      1.00000
       3      13.9644      1.00000
       4      1.16435      1.00000
       5    -0.693656      1.00000
       6    -0.847573      1.00000
       7    -0.892876      1.00000
       8    -0.914165      1.00000
       9    -0.929473      1.00000
      10    -0.940632      1.00000
      11    -0.948232      1.00000
      12    -0.954460      1.00000
      13    -0.959568      1.00000
      14    -0.963874      1.00000
      15    -0.967195      1.00000
