      14      1.61563      20.0845        2828
       1      113.522  0.000543807
       2      61.3413  0.000601804
       3      27.2766  0.000773856
       4      8.42660  0.000947723
       5      1.43939   0.00199166
       6    -0.192570   0.00289641
       7    -0.701663   0.00476531
       8    -0.830796   0.00577639
       9    -0.837022   0.00494541
      10    -0.842407   0.00554223
      11    -0.881341   0.00563400
      12    -0.909706   0.00664778
      13    -0.925159   0.00642042
      14    -0.933193   0.00680982
