      20      1.19837      8.25769        2828
       1      42.8359   0.00118501
       2      35.4822   0.00106060
       3      27.0913   0.00104674
       4      17.7593  0.000905733
       5      10.0280   0.00126286
       6      5.28483   0.00139961
       7      2.18520   0.00196603
       8     0.536197   0.00258437
       9    -0.366625   0.00338164
      10    -0.758851   0.00604034
      11    -0.886513   0.00776736
      12    -0.934070    0.0104944
      13    -0.944977    0.0101134
      14    -0.942513   0.00998802
      15    -0.936989   0.00999650
      16    -0.931361   0.00855796
      17    -0.926337   0.00854264
      18    -0.931761   0.00911618
      19    -0.933619   0.00933398
      20    -0.935991   0.00990050
