      14      1.06931      13.4366        2828
       1      116.020  0.000812829
       2      62.9696  0.000897629
       3      27.6379   0.00116183
       4      7.80736   0.00148142
       5     0.897489   0.00341204
       6    -0.466893   0.00538601
       7    -0.767776   0.00816061
       8    -0.842200   0.00903766
       9    -0.880137   0.00871379
      10    -0.905119    0.0107927
      11    -0.917044    0.0101818
      12    -0.920243    0.0106856
      13    -0.932850    0.0102431
      14    -0.932222    0.0102110
