      14  0.000336346   0.00556513        2821
       1      144.325      1.00000
       2      47.9396      1.00000
       3      15.7924      1.00000
       4      5.15291      1.00000
       5      1.42429      1.00000
       6     0.225679      1.00000
       7    -0.321400      1.00000
       8    -0.568911      1.00000
       9    -0.708364      1.00000
      10    -0.785855      1.00000
      11    -0.827993      1.00000
      12    -0.857750      1.00000
      13    -0.879776      1.00000
      14    -0.896875      1.00000
