      10     0.856434      8.83740        2821
       1      84.2142   0.00119074
       2      54.0295   0.00120985
       3      30.4854   0.00138518
       4      12.9577   0.00147109
       5      3.81288   0.00267819
       6     0.794253   0.00366990
       7    -0.285936   0.00581759
       8    -0.639634   0.00747602
       9    -0.784515   0.00812391
      10    -0.851030    0.0107695
