      14     0.418317      5.26296        2828
       1      107.156   0.00216122
       2      50.6605   0.00255329
       3      20.8188   0.00340250
       4      6.92647   0.00399171
       5      2.31800   0.00659567
       6     0.963379   0.00717422
       7     0.297410   0.00882574
       8    -0.128001   0.00982899
       9    -0.477736    0.0106697
      10    -0.601620    0.0134669
      11    -0.622887    0.0122078
      12    -0.615819    0.0124437
      13    -0.659263    0.0116240
      14    -0.758141    0.0138066
