      14     0.571429      4.29189        2828
       1      48.2450   0.00234470
       2      38.2308   0.00214491
       3      28.7610   0.00213270
       4      18.3190   0.00187174
       5      9.61779   0.00269910
       6      4.32521   0.00318871
       7      1.31791   0.00483323
       8   -0.0692727   0.00696311
       9    -0.662050   0.00970965
      10    -0.847705    0.0159455
      11    -0.894966    0.0169370
      12    -0.911326    0.0189695
      13    -0.916379    0.0171853
      14    -0.925027    0.0182392
