      14     0.200849      2.26169        2828
       1      95.8010   0.00475797
       2      58.4207   0.00495846
       3      30.0467   0.00594071
       4      11.3356   0.00666430
       5      2.67366    0.0130555
       6     0.179446    0.0192772
       7    -0.563448    0.0316862
       8    -0.735474    0.0371904
       9    -0.839311    0.0400642
      10    -0.915853    0.0610847
      11    -0.931601    0.0597614
      12    -0.974219     0.100000
      13    -0.981312     0.104257
      14    -0.976239    0.0932505
