      14      1.60926      12.3010        2828
       1      51.7454  0.000804471
       2      41.1217  0.000735029
       3      29.8640  0.000743638
       4      17.9880  0.000670399
       5      8.93360  0.000990869
       6      4.02406   0.00116571
       7      1.22876   0.00175021
       8   -0.0444561   0.00244013
       9    -0.646178   0.00336930
      10    -0.866895   0.00605427
      11    -0.931028   0.00741902
      12    -0.949600   0.00893320
      13    -0.951226   0.00799821
      14    -0.943698   0.00753030
