      14     0.466407      4.16194        2828
       1      65.2660   0.00247639
       2      47.2783   0.00236888
       3      30.4563   0.00254154
       4      15.6945   0.00246689
       5      6.11409   0.00403992
       6      1.99747   0.00520727
       7    0.0950297   0.00861557
       8    -0.560870    0.0124216
       9    -0.782454    0.0148331
      10    -0.861151    0.0204808
      11    -0.901726    0.0215415
      12    -0.930132    0.0264535
      13    -0.945165    0.0264999
      14    -0.939427    0.0255571
