      14     0.518034      5.56954        2828
       1      86.2418   0.00194317
       2      51.7691   0.00204003
       3      27.1113   0.00242057
       4      11.0610   0.00261307
       5      3.72629   0.00446260
       6      1.18248   0.00549451
       7    0.0272888   0.00800897
       8    -0.436329   0.00987008
       9    -0.636246    0.0103263
      10    -0.723215    0.0130466
      11    -0.769614    0.0126199
      12    -0.796223    0.0138053
      13    -0.824412    0.0130845
      14    -0.857942    0.0145818
