      14     0.390736      4.94071        2828
       1      111.529   0.00226838
       2      52.8809   0.00267661
       3      18.5743   0.00384584
       4      4.25457   0.00524878
       5     0.636673    0.0100555
       6     0.503527   0.00877835
       7     0.256415   0.00960208
       8    0.0294694   0.00968412
       9    -0.224200   0.00937573
      10    -0.401030    0.0117590
      11    -0.546474    0.0119242
      12    -0.706408    0.0152587
      13    -0.807128    0.0165748
      14    -0.838000    0.0181578
