      15.0000      4.68167      35.1895        2821
       1      50.0944  0.000285019
       2      39.8929  0.000262871
       3      30.2475  0.000262970
       4      19.9046  0.000230098
       5      10.9819  0.000328976
       6      5.31440  0.000383503
       7      1.88385  0.000574201
       8     0.273534  0.000798295
       9    -0.460117   0.00104413
      10    -0.736329   0.00166912
      11    -0.826582   0.00183885
      12    -0.868943   0.00220554
      13    -0.886088   0.00210905
      14    -0.898445   0.00226706
      15    -0.905493   0.00243934
