      14     0.505304      3.76995        2828
       1      47.3420   0.00267618
       2      36.4328   0.00248317
       3      26.4452   0.00251149
       4      16.5918   0.00221816
       5      9.16276   0.00311992
       6      4.60498   0.00351488
       7      1.84790   0.00493108
       8     0.446886   0.00631547
       9    -0.320528   0.00774380
      10    -0.666862    0.0121942
      11    -0.816122    0.0145218
      12    -0.880939    0.0187088
      13    -0.912832    0.0196267
      14    -0.915402    0.0204980
