          21
      0.00000      3.00000      6.00000      9.00000      12.0000      15.0000
      18.0000      21.0000      24.0000      27.0000      30.0000      33.0000
      36.0000      39.0000      42.0000      45.0000      48.0000      51.0000
      54.0000      57.0000      60.0000
     0.500454     0.506190     0.549133     0.647470     0.797757     0.992807
      1.21747      1.46623      1.74025      2.02987      2.33158      2.64408
      2.96708      3.29934      3.64139      3.99636      4.36477      4.74246
      5.12865      5.52259      5.92364
