          21
      0.00000      3.00000      6.00000      9.00000      12.0000      15.0000
      18.0000      21.0000      24.0000      27.0000      30.0000      33.0000
      36.0000      39.0000      42.0000      45.0000      48.0000      51.0000
      54.0000      57.0000      60.0000
     0.509738     0.540962     0.589472     0.689460     0.841730      1.05265
      1.29287      1.55931      1.85349      2.16368      2.48766      2.81493
      3.15566      3.50677      3.86373      4.23809      4.62464      5.02039
      5.42419      5.83559      6.25429
