          21
      0.00000      3.00000      6.00000      9.00000      12.0000      15.0000
      18.0000      21.0000      24.0000      27.0000      30.0000      33.0000
      36.0000      39.0000      42.0000      45.0000      48.0000      51.0000
      54.0000      57.0000      60.0000
     0.773158     0.774571     0.801598     0.860854     0.962748      1.10991
      1.29295      1.50800      1.74973      2.01376      2.29578      2.59361
      2.90531      3.22942      3.56548      3.91515      4.28008      4.65608
      5.04202      5.43709      5.84129
